"fips","county_name","state_postal","region","election_date","racetype","tvotes","clinton","obama","edwards","margin","winner","POP05_SQMI","popUnder30_00","pop65up_00","presVote04","kerry04","Bush04","pres04margin","pres04winner","pop06","pop00","hisp06","white06","black06","indian06","asian06","hawaii06","mixed06","pct_less_30k","pct_more_100k","pct_hs_grad","pct_labor_force","pct_homeowner","unempFeb07","unempFeb08","unempChg","pctUnins00","subForPctHomes","poverty05","median_hhi05","Catholic","So.Bapt.Conv","Un.Methodist","E.L.C.A.","Construction","Manufacturing","FinancialActivities","GoodsProducing","ServiceProviding","black06pct","hisp06pct","white06pct","growth"
6041,"Marin","CA","W","2/5/08","Primary",58294,22517,32076,2801,0.16397914,"obama",475,27.2,13.5,135325,0.732089414,0.254040273,-0.478049141,"kerry",248742,247713,32615,189414,7015,709,13062,362,5565,0.1826,0.350758418,0.9125,0.6565,0.636,3.5,3.9,0.4,9.8,0.08,6.5,78009,0.170500911888519,0.00759435316572917,0.00295201161394158,0.00612239121028432,8.810179819,2.220502606,9.205768657,11.59630506,88.40369494,0.0282019120212911,0.131119794807471,0.761487806643028,0.415400079931216
6043,"Mariposa","CA","W","2/5/08","Primary",2551,1164,1041,278,-0.048216386,"clinton",12.4,23.5,17.2,8658,0.375490875,0.602333102,0.226842227,"bush",18401,17149,1835,15072,189,564,189,49,503,0.443,0.071146845,0.8507,0.5768,0.6991,7.5,8.4,0.9,16.3,0,12.7,39891,0.404903677758319,0.00659661412726211,0.022533566841798,0.0189141856392294,6.7927988,3.358893149,3.800633439,11.07684614,88.92315386,0.0102711809140808,0.0997228411499375,0.819085919243519,7.30071724298793
6045,"Mendocino","CA","W","2/5/08","Primary",10794,4615,4809,931,0.017972948,"obama",25.3,26,13.6,38429,0.634546827,0.337115199,-0.297431627,"kerry",88109,86438,17324,63084,516,3628,1160,109,2288,0.4128,0.08514596,0.8083,0.6207,0.6129,6.3,7,0.7,18.8,0,17,40149,0.203605170115342,0.0128905117950501,0.0100156494522692,0.00688575899843505,6.18132212,10.87707442,4.63317564,28.12945859,71.87054141,0.00585638243539253,0.19662009556345,0.715976801461826,1.93317753765705
6047,"Merced","CA","W","2/5/08","Primary",19123,11332,6347,1050,-0.260680856,"clinton",122.2,31.1,9.5,57960,0.422550035,0.565441684,0.142891649,"bush",245658,211705,128269,87786,8527,1244,15294,421,4117,0.4211,0.068947179,0.6381,0.5948,0.5872,11.6,13.4,1.8,24.1,2,18.6,40039,0.380154259714848,0.0297453384879888,0.0100021847127103,0.00355728221738841,5.521698879,17.11544906,3.378221038,44.89489916,55.10510084,0.0347108581849563,0.522144607543821,0.35735046283858,16.0378829030963
6049,"Modoc","CA","W","2/5/08","Primary",1063,478,424,126,-0.050799624,"clinton",2.2,21.7,17.6,4467,0.25721961,0.724199687,0.466980076,"bush",9597,9422,1136,7742,64,369,70,6,210,0.5303,0.050716941,0.7706,0.5635,0.7069,10.2,12.1,1.9,20.4,0,20.4,29506,0.0749285638691925,0.0134405757222987,0,0,10.21706587,0,3.910928144,37.98652695,62.01347305,0.00666875065124518,0.118370324059602,0.806710430342815,1.85735512630014
6051,"Mono","CA","W","2/5/08","Primary",1614,605,880,97,0.170384139,"obama",4.1,34.1,7.6,5338,0.492319221,0.491007868,-0.001311353,"kerry",12754,12868,2900,9056,87,305,167,10,229,0.3155,0.115630447,0.8794,0.7563,0.6007,4,4.3,0.3,17.6,0,9.3,49703,0.123939936201665,0.0250525169221193,0.0039679452267953,0,11.17615111,1.28537807,6.84328043,13.19172048,86.80827952,0.0068213893680414,0.22737964560138,0.710051748471068,-0.885918557662413
6053,"Monterey","CA","W","2/5/08","Primary",36191,19819,13900,1878,-0.163548949,"clinton",127.5,34.7,10,124653,0.603603604,0.383769344,-0.21983426,"kerry",410206,403244,211382,148941,12798,1770,25077,1652,8586,0.2866,0.152435251,0.6843,0.6161,0.5466,10.5,11.5,1,20.4,0.62,14.1,55723,0.346237324585202,0.0133163415156237,0.00531160239146559,0.00392520945236234,4.681264016,4.085232315,4.001521225,43.3066099,56.6933901,0.0311989585720345,0.515306943340663,0.363088301975105,1.7264981004057
6055,"Napa","CA","W","2/5/08","Primary",16951,8629,6807,1171,-0.107486284,"clinton",172.1,28.4,15.4,56599,0.594816163,0.389741868,-0.205074295,"kerry",133522,124656,37650,82047,2455,675,7712,321,2662,0.2575,0.185615156,0.804,0.6266,0.6512,4.2,4.7,0.5,14,0.05,7.5,62836,0.20437885724861,0.00712912076859325,0.00633252601002583,0.0040553914981614,7.730442542,20.14905642,4.153859713,37.44588029,62.55411971,0.0183864831263762,0.281976003954405,0.614483006545738,7.11237325118728
6057,"Nevada","CA","W","2/5/08","Primary",13038,5206,6413,1106,0.092575548,"obama",100.4,21.6,17.4,53920,0.449183976,0.533939169,0.084755193,"bush",98764,92541,6828,87546,418,736,1064,74,2098,0.3083,0.13453837,0.9032,0.5916,0.7576,5,6,1,13.2,0.15,7.5,51582,0.135364488824661,0.0326296002520835,0.0138537263807547,0.00678017667575761,14.85253581,8.00926585,6.355389334,24.42509026,75.57490974,0.00423231136851484,0.0691345024502855,0.886416103033494,6.72458693984288
6059,"Orange","CA","W","2/5/08","Primary",290578,161507,110626,13502,-0.175102726,"clinton",3832.6,34.5,9.9,1075399,0.389845071,0.596831502,0.20698643,"bush",3002048,2857659,987428,1423332,48107,8590,475624,8686,50281,0.2209,0.234773339,0.7946,0.6555,0.6139,3.5,4.3,0.8,17.7,0.64,8.9,65823,0.273917019670174,0.0114717795698188,0.00553598035898674,0.00777854954293116,7.774827715,12.9501703,9.206650483,21.10568251,78.89431749,0.0160247271196197,0.328918125226512,0.47412033385209,5.05270222934227
6061,"Placer","CA","W","2/5/08","Primary",40982,19786,17325,3126,-0.060050754,"clinton",214.3,27.1,13.1,153278,0.362563447,0.626110727,0.26354728,"bush",326242,251343,35328,259190,4513,2062,16732,567,7850,0.2234,0.205400492,0.9045,0.651,0.7321,4.7,5.6,0.9,11.8,0.38,5.6,62777,0.158156836380179,0.0191546664841646,0.0091304715397405,0.0112158261506689,12.61837615,6.841674988,9.287383819,19.78760877,80.21239123,0.0138332893986672,0.108287712802153,0.794471588575352,29.7995169947044
6063,"Plumas","CA","W","2/5/08","Primary",3289,1333,1517,357,0.055944056,"obama",7.9,20.4,17.9,11190,0.36899017,0.617068811,0.248078642,"bush",21263,20783,1320,18595,201,519,161,20,447,0.4126,0.073506551,0.8803,0.5614,0.7006,11.5,13,1.5,15,0,11.6,40982,0.143968497887053,0.0268920476373415,0.0413465232424126,0.00542643104110642,14.76847593,12.10058264,4.636614535,30.22385771,69.77614229,0.00945304049287495,0.0620796689084325,0.874523820721441,2.30957994514747
6065,"Riverside","CA","W","2/5/08","Primary",137082,80587,46987,7208,-0.245108767,"clinton",256.9,30.5,12.7,557579,0.410356201,0.578344952,0.167988751,"bush",2026803,1560091,855408,894610,120295,12420,104385,4952,34733,0.3439,0.121557438,0.7495,0.5818,0.6884,5.4,7,1.6,20.1,1.82,11.5,52029,0.28241469612466,0.0141433828549095,0.0044687835474221,0.0050149250640778,13.96439355,10.4940137,4.50712443,26.95692899,73.04307101,0.0593520929266436,0.422047924736642,0.441389715724715,29.9156908154717
6067,"Sacramento","CA","W","2/5/08","Primary",148583,68675,71271,6487,0.017471716,"obama",1380.6,32.4,11.1,477866,0.495237159,0.492897591,-0.002339568,"kerry",1374724,1230401,265550,725544,136089,9840,180760,9922,47019,0.3253,0.123444114,0.8327,0.6368,0.5816,5.2,6.1,0.9,15.8,1.9,13.6,51713,0.183298065629804,0.0167151750839192,0.00606375648856272,0.00711484030636723,9.223285024,5.08190989,9.536017941,15.06184213,84.93815787,0.0989936889150113,0.193166046420954,0.527774302332686,11.7297531455192
6069,"San Benito","CA","W","2/5/08","Primary",6297,3829,2087,279,-0.27663967,"clinton",42,32.3,8.1,18725,0.526088117,0.464512684,-0.061575434,"kerry",55842,53871,28972,23550,475,296,1617,88,844,0.2294,0.197787694,0.7492,0.673,0.6814,8.7,10.7,2,18.2,0.87,10.1,62215,0.621876995904873,0.000751399481534358,0.00509073148739527,0.00486531164293497,11.36932055,23.27219675,2.573989162,58.00333472,41.99666528,0.00850614233014577,0.518820959134701,0.421725582894595,3.6587403241076
6071,"San Bernardino","CA","W","2/5/08","Primary",165446,97354,57679,7618,-0.239806342,"clinton",94.7,32.6,8.6,522777,0.43572881,0.553402311,0.117673501,"bush",1999332,1719206,918706,744518,172365,10916,111725,5497,35605,0.3489,0.109570209,0.7421,0.6057,0.6451,4.9,6.3,1.4,20.4,1.07,15,48761,0.260703250315602,0.0302720081617658,0.0039375606194799,0.00285942598544314,7.971194167,11.53950823,4.773173419,20.1876685,79.8123315,0.0862112945723872,0.459506475162704,0.3723833760476,16.2939170756733
6073,"San Diego","CA","W","2/5/08","Primary",355622,178843,155644,15637,-0.065234997,"clinton",720.4,35.4,11.2,1134848,0.463883269,0.525209543,0.061326275,"bush",2941454,2824933,885504,1521681,142639,15419,294015,12407,69789,0.3051,0.157112262,0.8258,0.6499,0.5544,4.2,5,0.8,17.5,0.51,11,56224,0.294947496884143,0.00967648044500153,0.00739169666430097,0.00635183395745234,7.944048593,9.240147786,7.230826552,18.22869544,81.77130456,0.048492684230316,0.3010429535869,0.517322725427629,4.12473499371488
6075,"San Francisco","CA","W","2/5/08","Primary",200306,89271,104338,4350,0.075219914,"obama",16613,41.6,13.7,357465,0.830212748,0.152056845,-0.678155903,"kerry",744041,776885,104575,331587,49683,1725,236542,3312,16617,0.2764,0.246800061,0.8119,0.6633,0.3498,4.2,4.4,0.2,13.3,0.08,12.2,57476,0.232767244342651,0.00422667763568691,0.017408813582016,0.00210368299016522,4.194257975,2.380463328,12.7004005,6.632361878,93.36763812,0.0667745460263614,0.140550050333248,0.445656892563716,-4.22765274139674
6077,"San Joaquin","CA","W","2/5/08","Primary",56132,32271,20141,2865,-0.21609777,"clinton",455.9,31.2,10.6,189864,0.458285931,0.531843846,0.073557915,"bush",673170,568333,240636,268289,50110,3973,90801,2593,16768,0.3659,0.106457723,0.7123,0.5985,0.6038,8.5,9.9,1.4,18.9,1.63,14.7,48828,0.245715918083457,0.0135575356903325,0.00925482347346868,0.00515793171728785,7.376574843,12.87187907,5.23001248,28.51590007,71.48409993,0.0744388490277345,0.35746691029012,0.398545686825022,18.446403780882
6079,"San Luis Obispo","CA","W","2/5/08","Primary",40391,16633,19994,2813,0.083211607,"obama",80.1,32.4,14.5,129050,0.455187912,0.526888803,0.071700891,"bush",257005,247737,46924,190554,4956,1667,7535,276,5093,0.343,0.120389941,0.8558,0.5827,0.6145,4.2,4.7,0.5,15.6,0.19,13.5,49313,0.276729865696993,0.00669285433414004,0.00888191632107864,0.00676987688553233,8.720225457,7.149750994,5.307107285,21.52105934,78.47894066,0.0192836715239003,0.182580105445419,0.741440827999455,3.74106411234494
6081,"San Mateo","CA","W","2/5/08","Primary",110339,56276,47956,4430,-0.075403982,"clinton",1580.2,32.7,12.5,284857,0.694811783,0.292480086,-0.402331696,"kerry",705499,708641,162149,329365,21308,1502,163704,9170,18301,0.1709,0.322717814,0.8528,0.665,0.615,3.7,3.9,0.2,12,0.13,6.9,74286,0.291292930464208,0.00391141479804458,0.00569035905543433,0.00413484340906809,6.189100001,9.875314809,6.933431837,16.72942385,83.27057615,0.0302027359358412,0.229835903381862,0.466853957269961,-0.443383885493498
6083,"Santa Barbara","CA","W","2/5/08","Primary",59860,25382,30504,2812,0.085566321,"obama",151.7,34.8,12.7,169861,0.531693561,0.452169715,-0.079523846,"kerry",400335,399755,152743,213356,7451,2201,17063,626,6895,0.3072,0.160233679,0.7924,0.6313,0.5605,4.6,5.2,0.6,18.5,0.23,12.7,54721,0.412879025008326,0.0049555900006761,0.00678107009693324,0.00555156292647747,6.820413109,8.68641135,5.304955054,27.62644257,72.37355743,0.0186119125232618,0.381537961956861,0.532943659685014,0.145088866930987
6085,"Santa Clara","CA","W","2/5/08","Primary",254950,138028,103313,10128,-0.136163954,"clinton",1357.7,36.3,9.5,603816,0.639433205,0.346287611,-0.293145594,"kerry",1731281,1686885,445481,676534,43238,4668,519966,5750,35644,0.1665,0.346138027,0.834,0.6716,0.5984,4.5,5,0.5,11.8,0.26,8.4,76686,0.287105257683861,0.00999295726516045,0.00858441029725096,0.00609419434976539,5.75462558,20.35992782,4.611221833,26.70483338,73.29516662,0.0249745708524497,0.257312937645593,0.390770764537935,2.63183323107383
6087,"Santa Cruz","CA","W","2/5/08","Primary",51230,20742,27881,1730,0.139351942,"obama",586.2,34.3,10,122084,0.729841748,0.248632089,-0.481209659,"kerry",249705,255834,70729,159633,2299,1314,9646,402,5682,0.2623,0.219126737,0.8322,0.6823,0.5998,7.6,8.1,0.5,16.7,0.22,11.8,57506,0.216547601348972,0.00290686301359144,0.00435051368925126,0.00441702334097542,6.466217157,7.260720969,4.294573404,27.13878106,72.86121894,0.00920686409963757,0.283250235277628,0.639286357902325,-2.39569408288187
6089,"Shasta","CA","W","2/5/08","Primary",18264,8636,7027,2081,-0.088096802,"clinton",46.3,25.6,15.2,77731,0.313118318,0.672177124,0.359058805,"bush",179951,163850,12985,151596,1671,4476,4017,206,5000,0.439,0.072066397,0.8326,0.5734,0.6614,8.1,9.8,1.7,16.6,0.3,13.8,41254,0.0734368108982212,0.0108724947321997,0.00739942176704072,0.00380384181898368,8.613559562,5.153366259,4.940094997,15.94512844,84.05487156,0.00928586115109113,0.0721585320448344,0.842429327983729,9.82667073542876
6091,"Sierra","CA","W","2/5/08","Primary",541,200,245,73,0.083179298,"obama",3.6,20.4,17.7,1948,0.331622177,0.641170431,0.309548255,"bush",3455,3577,303,3012,15,59,5,4,57,0.4038,0.06106369,0.8524,0.5881,0.7086,10.9,12.7,1.8,12.6,0,10.7,39380,0.120393811533052,0,0.0165963431786217,0,14.67958271,0,4.321907601,37.85394933,62.14605067,0.00434153400868307,0.087698986975398,0.87178002894356,-3.41067934022924
6093,"Siskiyou","CA","W","2/5/08","Primary",5765,2248,2786,526,0.093321769,"obama",7,21.4,18.1,20899,0.377051534,0.60639265,0.229341117,"bush",45091,44260,4077,36837,542,1694,594,60,1287,0.505,0.057125935,0.8378,0.5427,0.6723,10.6,12.2,1.6,18.9,3.1,17.5,35039,0.139635674138281,0.0402699713324756,0.0186451773097673,0.00494345500101578,5.743039462,8.511381314,4.492206102,23.95314137,76.04685863,0.0120201370561753,0.0904171564170234,0.816947949701714,1.87754179846362
6095,"Solano","CA","W","2/5/08","Primary",53221,25956,23706,2828,-0.042276545,"clinton",501.1,31.9,9.5,148837,0.571739554,0.418585432,-0.153154122,"kerry",411680,397182,90417,182398,60359,2253,56820,3151,16282,0.2428,0.164788408,0.8376,0.6454,0.6518,5,6.1,1.1,14,2.19,9.2,61784,0.212106695865079,0.0259313330393215,0.00506663422398629,0.00311753881716015,10.39303816,9.565841063,5.010997418,21.9129132,78.0870868,0.146616303925379,0.219629323746599,0.443057714729887,3.65021577010036
6097,"Sonoma","CA","W","2/5/08","Primary",92410,40709,44020,5767,0.035829456,"obama",302.6,29.6,12.6,220690,0.671806607,0.309048892,-0.362757714,"kerry",466891,460513,102749,324146,6828,3782,17772,960,10654,0.2499,0.180821125,0.8492,0.6677,0.641,4.2,4.9,0.7,13.9,0.33,8.9,58110,0.196287073661074,0.0102330064062589,0.00641716127287872,0.0060028695155403,8.757033593,13.1800461,5.531738623,25.97082905,74.02917095,0.0146243984141909,0.220070637472129,0.694264828407487,1.38497718848327
6099,"Stanislaus","CA","W","2/5/08","Primary",39104,23452,12136,2790,-0.28938216,"clinton",334.7,31.3,10.4,145624,0.40397874,0.586489864,0.182511125,"bush",512138,449933,196616,259749,13682,3889,24988,2063,11151,0.3682,0.09080019,0.7036,0.6123,0.6195,9.2,10.8,1.6,19.3,2.08,14.5,46769,0.236305836504496,0.0234117902357287,0.00918126967295083,0.00244073226442236,7.559447073,17.01971717,4.037231177,33.8723434,66.1276566,0.0267154555998578,0.383912148678676,0.507185563266151,13.825391780554
6101,"Sutter","CA","W","2/5/08","Primary",6494,3537,2289,543,-0.192177395,"clinton",143.9,30,12.4,30145,0.318527119,0.671885885,0.353358766,"bush",91410,79207,24354,50557,1978,1088,11323,182,1928,0.3939,0.090781607,0.7298,0.604,0.6146,10.9,12.6,1.7,20.2,0.92,11.9,44914,0.119219561636893,0.0165969846699607,0.0141897884201191,0,6.292491121,6.585489599,4.231354642,32.81709792,67.18290208,0.0216387703752325,0.266425992779783,0.553079531779893,15.4064666001742
6103,"Tehama","CA","W","2/5/08","Primary",5330,2735,1691,730,-0.19587242,"clinton",20.3,26,15.9,23444,0.320081897,0.664221123,0.344139225,"bush",61686,56163,11731,46263,432,1130,677,48,1405,0.4798,0.050545282,0.7566,0.5475,0.6768,8.1,9.1,1,20.3,0,17.8,33903,0.138796195506701,0.0132586234586627,0.0117239779439319,0,4.663768985,16.13459233,3.424760192,30.79286571,69.20713429,0.00700320980449373,0.190172810686379,0.74997568329929,9.83387639549169
6105,"Trinity","CA","W","2/5/08","Primary",1941,772,904,206,0.068006182,"obama",4.1,19.6,17.2,6513,0.427145709,0.546599109,0.119453401,"bush",14313,13015,716,12257,56,639,121,15,509,0.533,0.054639914,0.8102,0.5037,0.7125,12.7,14.6,1.9,16.9,0,16,31434,0.087928121640301,0,0,0.00652741514360313,6.486579491,11.51066758,3.561596696,22.28148658,77.71851342,0.00391252707329002,0.0500244532942081,0.856354363166352,9.97310795236266
6107,"Tulare","CA","W","2/5/08","Primary",22493,13553,6795,1618,-0.300449029,"clinton",83.1,31.4,9.8,98860,0.328687032,0.661531459,0.332844426,"bush",419909,368985,234435,156851,6231,3352,13715,296,5029,0.4402,0.076361956,0.6168,0.5977,0.6152,10.6,11.5,0.9,27,0.31,23.2,38179,0.323568492015401,0.0234415970827752,0.00927936177555085,0.00354599329929542,6.285339161,9.796765209,3.72457539,48.1909321,51.8090679,0.0148389293870815,0.558299536328109,0.3735356946386,13.8011030258683
6109,"Tuolumne","CA","W","2/5/08","Primary",8388,4101,3296,780,-0.095970434,"clinton",24.8,24.8,18.5,26235,0.385134362,0.600152468,0.215018106,"bush",56855,54680,5263,47388,1256,950,607,82,1309,0.3788,0.086473867,0.8428,0.4943,0.7123,7,8,1,16.2,0,12.2,42381,0.09937432340691,0.0150455954936607,0.0104218271224381,0.0049173409662208,8.875520102,7.462963454,5.340153182,18.94363024,81.05636976,0.0220912848474189,0.0925688154076159,0.833488699322839,3.97768836869057
6111,"Ventura","CA","W","2/5/08","Primary",104523,56145,42439,4357,-0.131129034,"clinton",437.5,31.2,10.2,313193,0.475294786,0.511869678,0.036574892,"bush",799720,756772,292063,423279,13872,3435,51353,1578,14140,0.2156,0.227861669,0.801,0.6619,0.6758,4.6,5.5,0.9,17.1,0.46,9.7,66531,0.293099945963672,0.00804039315079587,0.00931496009676087,0.0112892111891046,7.054076611,13.69134069,7.915561849,29.61294941,70.38705059,0.0173460711248937,0.365206572300305,0.52928399939979,5.6751571146924
6113,"Yolo","CA","W","2/5/08","Primary",30248,13873,14561,1321,0.022745305,"obama",183.4,39.6,9.4,72269,0.593407962,0.387510551,-0.205897411,"kerry",188085,169798,52781,102409,4481,1364,21060,1111,4879,0.3737,0.129923515,0.7978,0.6334,0.5307,6.6,7.6,1,17.5,0.78,15.2,49378,0.199756907387644,0.00667022411953042,0.00550219376259931,0.00656350053361793,8.779254125,8.957831587,6.184089231,25.60607743,74.39392257,0.0238243347422708,0.280623122524391,0.544482547784246,10.7698559464776
6115,"Yuba","CA","W","2/5/08","Primary",4371,2282,1577,398,-0.161290323,"clinton",99.5,31.5,10.6,18024,0.315523746,0.669995561,0.354471815,"bush",70396,60345,15418,43494,1965,1424,5423,163,2509,0.4918,0.04641884,0.7182,0.5759,0.54,10.4,11.5,1.1,22.5,0.79,17.1,35786,0.113137049768346,0.0222355070658762,0.00657599760872814,0.00343745329547153,7.814348551,8.214773244,3.649325042,31.26649477,68.73350523,0.0279135178135121,0.219018126029888,0.617847604977556,16.6558952688707
8001,"Adams","CO","W","2/5/08","Caucus",5480,2542,2792,0,0.045620438,"obama",346.6,36.1,8,136677,0.505732493,0.482246464,-0.023486029,"kerry",414338,351237,146344,234494,11414,2782,13341,392,5571,0.269,0.099851898,0.7883,0.7057,0.7058,4.9,5.3,0.4,16.1,5.44,11.5,50798,0.166078981577928,0.0101248567431711,0.0086654922126,0.0109713431375513,13.40904715,10.04364117,4.42632096,24.5368062,75.4631938,0.0275475577909822,0.353199561710488,0.565948573386945,17.9653624191073
8003,"Alamosa","CO","W","2/5/08","Caucus",241,72,166,0,0.390041494,"obama",21.4,35,9.6,6279,0.480490524,0.506290811,0.025800287,"bush",15225,14973,6742,7746,141,221,162,10,203,0.507,0.064657534,0.8262,0.6629,0.6404,4.7,5.5,0.8,23.1,0,22.2,32642,0.381932380061473,0.0183749832954697,0.0252572497661366,0,7.950169875,2.08380521,7.236693092,19.47338618,80.52661382,0.00926108374384236,0.442824302134647,0.508768472906404,1.68302945301544
8005,"Arapahoe","CO","W","2/5/08","Caucus",12248,4175,7990,0,0.311479425,"obama",672.5,32.7,8.6,232365,0.474520689,0.514169518,0.039648828,"bush",537197,491613,89531,360293,48507,2875,24427,784,10780,0.2258,0.179376941,0.9066,0.7327,0.6804,3.9,4.6,0.7,12.6,0.45,9,55159,0.13065432703441,0.0192676963811077,0.0152961163357358,0.0201489035119178,8.260300071,3.666613744,13.60046043,12.23082215,87.76917785,0.0902964834129751,0.1666632538901,0.670690640491291,9.27233413274262
8007,"Archuleta","CO","W","2/5/08","Caucus",245,56,184,0,0.52244898,"obama",9.9,23.4,11.9,5839,0.366672375,0.616715191,0.250042816,"bush",12386,10039,1939,10092,31,139,33,2,150,0.369,0.08297819,0.8729,0.6322,0.7678,4.4,5.5,1.1,20.5,0,11.6,41860,0.399171549808042,0.0590018185492019,0.0377854111941806,0,13.28233658,1.867673356,10.7093185,17.00774886,82.99225114,0.00250282577103181,0.15654771516228,0.814790892943646,23.3788225918916
8009,"Baca","CO","W","2/5/08","Caucus",59,28,12,0,-0.271186441,"clinton",1.7,21,22.4,2186,0.22095151,0.76852699,0.54757548,"bush",4017,4502,356,3535,2,49,11,4,60,0.5291,0.028316728,0.7849,0.5764,0.7654,3.1,3.9,0.8,23.5,0,18.5,28804,0.0442771751162276,0.0566747841487713,0.0918751383661722,0,0,0,9.58994709,28.04232804,71.95767196,0.000497883993029624,0.0886233507592731,0.880009957679861,-10.772989782319
8011,"Bent","CO","W","2/5/08","Caucus",74,32,32,0,0,NA,3.8,30.7,15.9,2155,0.364269142,0.620881671,0.256612529,"bush",5551,5972,1709,3438,209,73,34,0,88,0.5427,0.037981009,0.7716,0.486,0.6775,5.1,6.2,1.1,25,0,22.9,30166,0.18972990996999,0.0141713904634878,0.05135045015005,0,0,0,9.941897999,8.521626856,91.47837314,0.0376508737164475,0.307872455413439,0.619347865249505,-7.04956463496316
