SportName,Gender,PSAL Program Name,PSAL Code,Season,League,Cost
STUNT COED VARSITY,Coed,Archimedes/Maleska Campus,08367,S,PSAL," $	6,562.93 "
VOLLEYBALL GIRLS VARSITY,Girls,Archimedes/Maleska Campus,08367,F,PSAL," $	7,447.78 "
BASEBALL BOYS VARSITY,Boys,August Martin High School,27540,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,August Martin High School,27540,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,August Martin High School,27540,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,August Martin High School,27540,W,PSAL," $	14,033.29 "
FOOTBALL BOYS VARSITY,Boys,August Martin High School,27540,F,PSAL," $	30,931.65 "
SOFTBALL GIRLS VARSITY,Girls,August Martin High School,27540,S,PSAL," $	12,414.75 "
VOLLEYBALL BOYS VARSITY,Boys,August Martin High School,27540,S,PSAL," $	7,530.71 "
BASEBALL BOYS VARSITY,Boys,Automotive High School,14547,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Automotive High School,14547,W,PSAL," $	14,011.52 "
BOWLING BOYS VARSITY,Boys,Automotive High School,14547,F,PSAL," $	5,697.40 "
FOOTBALL BOYS JR. VARSITY,Boys,Automotive High School,14547,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Automotive High School,14547,F,PSAL," $	30,931.65 "
HANDBALL BOYS VARSITY,Boys,Automotive High School,14547,S,PSAL," $	5,700.79 "
VOLLEYBALL BOYS VARSITY,Boys,Automotive High School,14547,S,PSAL," $	7,530.71 "
BASEBALL BOYS JR. VARSITY,Boys,Aviation Career & Technical Education High School,24535,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Aviation Career & Technical Education High School,24535,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Aviation Career & Technical Education High School,24535,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Aviation Career & Technical Education High School,24535,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Aviation Career & Technical Education High School,24535,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Aviation Career & Technical Education High School,24535,F,PSAL," $	5,697.40 "
CRICKET COED VARSITY,Coed,Aviation Career & Technical Education High School,24535,S,PSAL," $	8,765.35 "
CROSS COUNTRY BOYS,Boys,Aviation Career & Technical Education High School,24535,F,PSAL," $	6,181.42 "
GOLF COED VARSITY,Coed,Aviation Career & Technical Education High School,24535,S,PSAL," $	5,777.33 "
HANDBALL BOYS VARSITY,Boys,Aviation Career & Technical Education High School,24535,S,PSAL," $	5,700.79 "
INDOOR TRACK BOYS,Boys,Aviation Career & Technical Education High School,24535,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Aviation Career & Technical Education High School,24535,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Aviation Career & Technical Education High School,24535,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Aviation Career & Technical Education High School,24535,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Aviation Career & Technical Education High School,24535,F,PSAL," $	9,606.82 "
TENNIS BOYS VARSITY,Boys,Aviation Career & Technical Education High School,24535,S,PSAL," $	5,748.02 "
VOLLEYBALL BOYS VARSITY,Boys,Aviation Career & Technical Education High School,24535,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Aviation Career & Technical Education High School,24535,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Aviation Career & Technical Education High School,24535,W,PSAL," $	9,242.15 "
BASKETBALL BOYS VARSITY,Boys,Baccalaureate School For Global Education,30540,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Baccalaureate School For Global Education,30540,W,PSAL," $	14,033.29 "
SOFTBALL GIRLS VARSITY,Girls,Baccalaureate School For Global Education,30540,S,PSAL," $	12,414.75 "
BASKETBALL BOYS VARSITY,Boys,Bard High School Early College,01569,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Bard High School Early College,01569,W,PSAL," $	14,033.29 "
CROSS COUNTRY BOYS,Boys,Bard High School Early College,01569,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Bard High School Early College,01569,F,PSAL," $	6,161.29 "
OUTDOOR TRACK BOYS,Boys,Bard High School Early College,01569,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Bard High School Early College,01569,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Bard High School Early College,01569,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Bard High School Early College,01569,F,PSAL," $	9,626.43 "
TENNIS BOYS VARSITY,Boys,Bard High School Early College,01569,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Bard High School Early College,01569,F,PSAL," $	5,719.69 "
VOLLEYBALL GIRLS VARSITY,Girls,Bard High School Early College,01569,F,PSAL," $	7,447.78 "
BASEBALL BOYS VARSITY,Boys,Baruch College Campus High School,02875,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Baruch College Campus High School,02875,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Baruch College Campus High School,02875,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Baruch College Campus High School,02875,W,PSAL," $	14,033.29 "
FENCING GIRLS VARSITY,Girls,Baruch College Campus High School,02875,S,PSAL," $	6,315.37 "
SOCCER BOYS VARSITY,Boys,Baruch College Campus High School,02875,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Baruch College Campus High School,02875,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Baruch College Campus High School,02875,S,PSAL," $	12,414.75 "
VOLLEYBALL GIRLS VARSITY,Girls,Baruch College Campus High School,02875,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Baruch College Campus High School,02875,W,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Bathgate Educational Complex,09263,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Bathgate Educational Complex,09263,W,PSAL," $	14,011.52 "
CROSS COUNTRY BOYS,Boys,Bathgate Educational Complex,09263,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Bathgate Educational Complex,09263,F,PSAL," $	6,161.29 "
DOUBLE DUTCH COED VARSITY,Coed,Bathgate Educational Complex,09263,S,PSAL," $	6,708.90 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Bathgate Educational Complex,09263,S,PSAL," $	6,744.26 "
SOFTBALL GIRLS VARSITY,Girls,Bathgate Educational Complex,09263,S,PSAL," $	12,414.75 "
WRESTLING BOYS VARSITY,Boys,Bathgate Educational Complex,09263,W,PSAL," $	9,242.15 "
WRESTLING GIRLS VARSITY,Girls,Bathgate Educational Complex,09263,S,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Bayard Rustin Educational Complex,02582,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Bayard Rustin Educational Complex,02582,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Bayard Rustin Educational Complex,02582,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Bayard Rustin Educational Complex,02582,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Bayard Rustin Educational Complex,02582,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Bayard Rustin Educational Complex,02582,F,PSAL," $	5,710.03 "
SOCCER BOYS VARSITY,Boys,Bayard Rustin Educational Complex,02582,F,PSAL," $	9,606.82 "
SOFTBALL GIRLS VARSITY,Girls,Bayard Rustin Educational Complex,02582,S,PSAL," $	12,414.75 "
TENNIS GIRLS VARSITY,Girls,Bayard Rustin Educational Complex,02582,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Bayard Rustin Educational Complex,02582,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Bayard Rustin Educational Complex,02582,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Bayard Rustin Educational Complex,02582,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Bayard Rustin Educational Complex,02582,W,PSAL," $	9,242.15 "
BASEBALL BOYS JR. VARSITY,Boys,Bayside High School,26503,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Bayside High School,26503,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Bayside High School,26503,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Bayside High School,26503,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Bayside High School,26503,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Bayside High School,26503,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Bayside High School,26503,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Bayside High School,26503,F,PSAL," $	5,710.03 "
CROSS COUNTRY BOYS,Boys,Bayside High School,26503,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Bayside High School,26503,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Bayside High School,26503,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,Bayside High School,26503,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Bayside High School,26503,F,PSAL," $	30,931.65 "
GOLF COED VARSITY,Coed,Bayside High School,26503,S,PSAL," $	5,777.33 "
GOLF GIRLS VARSITY,Girls,Bayside High School,26503,F,PSAL," $	5,858.70 "
HANDBALL BOYS VARSITY,Boys,Bayside High School,26503,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Bayside High School,26503,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,Bayside High School,26503,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Bayside High School,26503,W,PSAL," $	8,936.68 "
LACROSSE GIRLS VARSITY,Girls,Bayside High School,26503,S,PSAL," $	10,461.56 "
OUTDOOR TRACK BOYS,Boys,Bayside High School,26503,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Bayside High School,26503,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Bayside High School,26503,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Bayside High School,26503,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS JR. VARSITY,Girls,Bayside High School,26503,S,PSAL," $	6,786.62 "
SOFTBALL GIRLS VARSITY,Girls,Bayside High School,26503,S,PSAL," $	12,414.75 "
SWIMMING BOYS VARSITY,Boys,Bayside High School,26503,W,PSAL," $	8,865.73 "
SWIMMING GIRLS VARSITY,Girls,Bayside High School,26503,F,PSAL," $	8,847.91 "
TENNIS BOYS VARSITY,Boys,Bayside High School,26503,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Bayside High School,26503,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Bayside High School,26503,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Bayside High School,26503,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Bayside High School,26503,F,PSAL," $	7,447.78 "
BASKETBALL BOYS VARSITY,Boys,BCAM H. S.,14546,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,BCAM H. S.,14546,W,PSAL," $	14,033.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,BCAM H. S.,14546,S,PSAL," $	6,744.26 "
STUNT COED VARSITY,Coed,BCAM H. S.,14546,S,PSAL," $	6,562.93 "
TABLE TENNIS BOYS VARSITY,Boys,BCAM H. S.,14546,W,PSAL," $	5,725.60 "
BASEBALL BOYS JR. VARSITY,Boys,Beach Channel Educational Campus,27501,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Beach Channel Educational Campus,27501,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Beach Channel Educational Campus,27501,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Beach Channel Educational Campus,27501,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Beach Channel Educational Campus,27501,W,PSAL," $	14,033.29 "
FOOTBALL BOYS VARSITY,Boys,Beach Channel Educational Campus,27501,F,PSAL," $	30,931.65 "
LACROSSE GIRLS VARSITY,Girls,Beach Channel Educational Campus,27501,S,PSAL," $	10,461.56 "
SOCCER BOYS VARSITY,Boys,Beach Channel Educational Campus,27501,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Beach Channel Educational Campus,27501,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Beach Channel Educational Campus,27501,S,PSAL," $	12,414.75 "
TENNIS BOYS VARSITY,Boys,Beach Channel Educational Campus,27501,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Beach Channel Educational Campus,27501,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Beach Channel Educational Campus,27501,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Beach Channel Educational Campus,27501,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Beach Channel Educational Campus,27501,F,PSAL," $	7,447.78 "
BASEBALL BOYS JR. VARSITY,Boys,Beacon High School,03300,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Beacon High School,03300,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Beacon High School,03300,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Beacon High School,03300,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Beacon High School,03300,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Beacon High School,03300,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Beacon High School,03300,F,PSAL," $	5,710.03 "
CROSS COUNTRY BOYS,Boys,Beacon High School,03300,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Beacon High School,03300,F,PSAL," $	6,161.29 "
FENCING BOYS VARSITY,Boys,Beacon High School,03300,F,PSAL," $	6,283.40 "
FENCING GIRLS VARSITY,Girls,Beacon High School,03300,S,PSAL," $	6,315.37 "
INDOOR TRACK BOYS,Boys,Beacon High School,03300,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Beacon High School,03300,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Beacon High School,03300,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Beacon High School,03300,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Beacon High School,03300,F,PSAL," $	9,606.82 "
SOCCER GIRLS JR. VARSITY,Girls,Beacon High School,03300,S,PSAL," $	6,705.19 "
SOCCER GIRLS VARSITY,Girls,Beacon High School,03300,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Beacon High School,03300,S,PSAL," $	12,414.75 "
TENNIS BOYS VARSITY,Boys,Beacon High School,03300,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Beacon High School,03300,F,PSAL," $	5,719.69 "
VOLLEYBALL GIRLS VARSITY,Girls,Beacon High School,03300,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Beacon High School,03300,W,PSAL," $	9,242.15 "
BASKETBALL BOYS JR. VARSITY,Boys,Bedford Academy High School,13595,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Bedford Academy High School,13595,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Bedford Academy High School,13595,W,PSAL," $	14,033.29 "
VOLLEYBALL GIRLS VARSITY,Girls,Bedford Academy High School,13595,F,PSAL," $	7,447.78 "
BASEBALL BOYS VARSITY,Boys,Benjamin Banneker Academy,13350,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Benjamin Banneker Academy,13350,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Benjamin Banneker Academy,13350,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Benjamin Banneker Academy,13350,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Benjamin Banneker Academy,13350,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Benjamin Banneker Academy,13350,F,PSAL," $	5,697.40 "
CROSS COUNTRY BOYS,Boys,Benjamin Banneker Academy,13350,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Benjamin Banneker Academy,13350,F,PSAL," $	6,161.29 "
FENCING BOYS VARSITY,Boys,Benjamin Banneker Academy,13350,F,PSAL," $	6,283.40 "
FENCING GIRLS VARSITY,Girls,Benjamin Banneker Academy,13350,S,PSAL," $	6,315.37 "
INDOOR TRACK BOYS,Boys,Benjamin Banneker Academy,13350,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Benjamin Banneker Academy,13350,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Benjamin Banneker Academy,13350,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Benjamin Banneker Academy,13350,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Benjamin Banneker Academy,13350,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Benjamin Banneker Academy,13350,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Benjamin Banneker Academy,13350,S,PSAL," $	12,414.75 "
TENNIS GIRLS VARSITY,Girls,Benjamin Banneker Academy,13350,F,PSAL," $	5,719.69 "
VOLLEYBALL GIRLS VARSITY,Girls,Benjamin Banneker Academy,13350,F,PSAL," $	7,447.78 "
BASEBALL BOYS JR. VARSITY,Boys,Benjamin N. Cardozo High School,26505,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Benjamin N. Cardozo High School,26505,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,F,PSAL," $	5,697.40 "
CROSS COUNTRY BOYS,Boys,Benjamin N. Cardozo High School,26505,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Benjamin N. Cardozo High School,26505,F,PSAL," $	6,161.29 "
FENCING BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,F,PSAL," $	6,283.40 "
FENCING GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,S,PSAL," $	6,315.37 "
FOOTBALL BOYS JR. VARSITY,Boys,Benjamin N. Cardozo High School,26505,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,F,PSAL," $	30,931.65 "
GOLF COED VARSITY,Coed,Benjamin N. Cardozo High School,26505,S,PSAL," $	5,777.33 "
GOLF GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,F,PSAL," $	5,858.70 "
GYMNASTICS GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,W,PSAL," $	11,452.17 "
HANDBALL BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,Benjamin N. Cardozo High School,26505,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Benjamin N. Cardozo High School,26505,W,PSAL," $	8,936.68 "
LACROSSE BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,S,PSAL," $	10,482.77 "
LACROSSE GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,S,PSAL," $	10,461.56 "
OUTDOOR TRACK BOYS,Boys,Benjamin N. Cardozo High School,26505,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Benjamin N. Cardozo High School,26505,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,S,PSAL," $	12,414.75 "
STUNT COED VARSITY,Coed,Benjamin N. Cardozo High School,26505,S,PSAL," $	6,562.93 "
SWIMMING GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,F,PSAL," $	8,847.91 "
TABLE TENNIS BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,W,PSAL," $	5,725.60 "
TABLE TENNIS GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,W,PSAL," $	5,682.89 "
TENNIS BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Benjamin N. Cardozo High School,26505,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Benjamin N. Cardozo High School,26505,W,PSAL," $	9,242.15 "
WRESTLING GIRLS VARSITY,Girls,Benjamin N. Cardozo High School,26505,S,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Boerum Hill School & Digital Tech,15567,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Boerum Hill School & Digital Tech,15567,W,PSAL," $	14,011.52 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Boerum Hill School & Digital Tech,15567,S,PSAL," $	6,744.26 "
VOLLEYBALL GIRLS VARSITY,Girls,Boerum Hill School & Digital Tech,15567,F,PSAL," $	7,447.78 "
BASKETBALL BOYS JR. VARSITY,Boys,Boys and Girls High School,16502,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Boys and Girls High School,16502,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Boys and Girls High School,16502,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Boys and Girls High School,16502,W,PSAL," $	14,033.29 "
CROSS COUNTRY BOYS,Boys,Boys and Girls High School,16502,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Boys and Girls High School,16502,F,PSAL," $	6,161.29 "
FOOTBALL BOYS JR. VARSITY,Boys,Boys and Girls High School,16502,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Boys and Girls High School,16502,F,PSAL," $	30,931.65 "
HANDBALL BOYS VARSITY,Boys,Boys and Girls High School,16502,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Boys and Girls High School,16502,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,Boys and Girls High School,16502,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Boys and Girls High School,16502,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Boys and Girls High School,16502,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Boys and Girls High School,16502,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Boys and Girls High School,16502,F,PSAL," $	9,606.82 "
TENNIS BOYS VARSITY,Boys,Boys and Girls High School,16502,S,PSAL," $	5,748.02 "
VOLLEYBALL BOYS VARSITY,Boys,Boys and Girls High School,16502,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Boys and Girls High School,16502,F,PSAL," $	7,447.78 "
BOROUGH SOCCER GIRLS,Girls,Bronx,02BRX,S,PSAL," $	6,699.78 "
SOCCER GIRLS MULTIPLE PATHWAYS LEAGUE,Girls,Bronx Bridges High School,08570,S,PSAL," $	6,850.47 "
BADMINTON BOYS VARSITY,Boys,Bronx HS Of Science,10501,F,PSAL," $	5,965.74 "
BADMINTON GIRLS VARSITY,Girls,Bronx HS Of Science,10501,S,PSAL," $	5,819.87 "
BASEBALL BOYS JR. VARSITY,Boys,Bronx HS Of Science,10501,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Bronx HS Of Science,10501,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Bronx HS Of Science,10501,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Bronx HS Of Science,10501,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Bronx HS Of Science,10501,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Bronx HS Of Science,10501,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Bronx HS Of Science,10501,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Bronx HS Of Science,10501,F,PSAL," $	5,710.03 "
CRICKET COED VARSITY,Coed,Bronx HS Of Science,10501,S,PSAL," $	8,765.35 "
CROSS COUNTRY BOYS,Boys,Bronx HS Of Science,10501,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Bronx HS Of Science,10501,F,PSAL," $	6,161.29 "
FENCING BOYS VARSITY,Boys,Bronx HS Of Science,10501,F,PSAL," $	6,283.40 "
FENCING GIRLS VARSITY,Girls,Bronx HS Of Science,10501,S,PSAL," $	6,315.37 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Bronx HS Of Science,10501,S,PSAL," $	6,744.26 "
GOLF COED VARSITY,Coed,Bronx HS Of Science,10501,S,PSAL," $	5,777.33 "
GOLF GIRLS VARSITY,Girls,Bronx HS Of Science,10501,F,PSAL," $	5,858.70 "
GYMNASTICS BOYS VARSITY,Boys,Bronx HS Of Science,10501,W,PSAL," $	11,863.39 "
GYMNASTICS GIRLS VARSITY,Girls,Bronx HS Of Science,10501,W,PSAL," $	11,452.17 "
HANDBALL BOYS VARSITY,Boys,Bronx HS Of Science,10501,S,PSAL," $	5,700.79 "
