URL,Date of Notice,Event Number,Rapid Response Specialist,Reason Stated for Filing,County,Company,Address,WDB Name,Region,Contact,Phone,Business Type,Number Affected,Total Employees,Layoff Date,Closing Date,Reason for Dislocation,FEIN NUM,Union,Classification,Latitude,Longitude,Geocoded NY,Geocoded,Cleaned Layoff Date
https://labor.ny.gov/app/warn/details.asp?id=8196,4/17/2020,2019-1434,Stuart Goldberg,Temporary Plant Layoff,Kings,BC Williamsburg LLC,"171 N. 3rd Street  Brooklyn, NY 11211",NEW YORK CITY,New York City," Catey Mark Meyers,Chief of Staff",(646) 389-0882,Restaurant,17.0,,3/23/2020,,EconomicUnforeseeable business circumstances prompted by COVID-19,81-1568277,The employees are not represented by a union,Temporary Plant Layoff,40.71537,-73.95976999999998,True,"171 N 3rd St, Brooklyn, New York 11211, United States",2020-03-23
https://labor.ny.gov/app/warn/details.asp?id=8198,4/17/2020,2019-1455,Stuart Goldberg,Temporary Plant Closing,New York,MBRP Restaurant Inc.,"1454 2nd Avenue  New York, NY 10021",NEW YORK CITY,New York City," Jennifer Kay,Human Resources",(212) 737-9391 Ext: 6,Restaurant,89.0,89,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.771213,-73.956389,True,"1454 2nd Avenue, New York, New York 10021, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=8199,4/17/2020,2019-1456,Stuart Goldberg,Temporary Plant Closing,New York,Mirabi Inc. dba Down The Hatch,"179-175 West 4th Street  New York, NY 10014",NEW YORK CITY,New York City," Jennifer Kay,Human Resources",(212) 737-9391 Ext: 6,Restaurant,19.0,19,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.73207,-74.00131,True,"179 W 4th St, Manhattan, New York 10014, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=8200,4/17/2020,2019-1453,Stuart Goldberg,Temporary Plant Closing,New York,442 Amsterdam Ave. Rest. Corp. dba The Gin Mill,"442 Amsterdam Ave.  New York, NY 10024",NEW YORK CITY,New York City," Jennifer Kay,Human Resources",(212) 737-9391 Ext: 6,Restaurant,32.0,32,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.784702,-73.97740999999998,True,"442 Amsterdam Avenue, New York, New York 10024, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=8201,4/17/2020,2019-1454,Stuart Goldberg,Temporary Plant Closing,New York,Third Ave. Restaurant Inc. dba Jake's Dilemma,"430 Amsterdam Avenue  New York, NY 10024",NEW YORK CITY,New York City," Jennifer Kay,Human Resources",(212) 737-9391 Ext: 6,Restaurant,26.0,26,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.78432,-73.977683,True,"430 Amsterdam Avenue, New York, New York 10024, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=8202,4/17/2020,2019-1452,Stuart Goldberg,Temporary Plant Closing,New York,Macdougal Restaurant dba Off The Wagon,"109 Macdougal Street  New York, NY 10012",NEW YORK CITY,New York City," Jennifer Kay,Human Resources",(212) 737-9391 Ext: 6,Restaurant,25.0,25,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.729878,-74.00071700000002,True,"109 Macdougal Street, New York, New York 10012, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=8203,4/17/2020,2019-1451,Stuart Goldberg,Temporary Plant Closing,New York,"149 Second Ave. Rest., Inc. dba The 13th Step","149 2nd Avenue  New York, NY 10003",NEW YORK CITY,New York City," Jennifer Kay,Human Resources",(212) 737-9391 Ext: 6,Restaurant,33.0,33,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.72948,-73.987282,True,"149 2nd Avenue, New York, New York 10003, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=8204,4/17/2020,2019-1450,Stuart Goldberg,Temporary Plant Closing,New York,"134 West 3rd Street Rest, Inc. dba 3 Sheets Saloon","134 West 3rd Street  New York, NY 10012",,New York City," Jennifer Kay,Human Resources",(212) 737-9391 Ext: 6,Restaurant,34.0,34,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.730754,-74.000979,True,"134 West 3rd Street, New York, New York 10012, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=8205,4/17/2020,2019-1449,Stuart Goldberg,Temporary Plant Closing,New York,168 Orchard Street Partners Inc. dba Hair of the Dog,"168 Orchard Street  New York, NY 10002",NEW YORK CITY,New York City," Jennifer Kay,Human Resources",(212) 737-9391 Ext: 6,Restaurant,18.0,18,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.721271,-73.988509,True,"168 Orchard Street, New York, New York 10002, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=8206,3/17/2020,2019-1448,Stuart Goldberg,Temporary Plant Layoff,New York,The Roger Smith Hotel,"501 Lexington Avenue  New York, NY 10017",NEW YORK CITY,New York City," Phoebe Knowles,President",(212) 755-1400 Ext: 317,Hotel,29.0,,3/24/2020,,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff,40.754756,-73.973463,True,"501 Lexington Avenue, New York, New York 10017, United States",2020-03-24
https://labor.ny.gov/app/warn/details.asp?id=8207,4/16/2020,2019-1447,Stuart Goldberg,Plant Layoff,Queens,Cathay Pacific Airways Ltd.,"JFK International Airport, Room 15-278, Terminal 8  Jamaica, NY 11430",NEW YORK CITY,New York City," Deep Westacott,Regional Cabin Crew Base Manager",(604) 889-2033,Airline Services,67.0,,6/19/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Plant Layoff,40.65,-73.78,True,"Jamaica, New York 11430, United States",2020-06-19
https://labor.ny.gov/app/warn/details.asp?id=8208,4/16/2020,2019-1445,Stuart Goldberg,Plant Layoff,Queens,Cathay Pacific Airways Ltd.,"JFK International Airport, Room 15-278, Terminal 8  Jamaica, NY 11430",NEW YORK CITY,New York City," Deep Westacott,Regional Cabin Crew Base Manager",(604) 889-2033,Airport Services,1.0,,7/3/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Plant Layoff,40.65,-73.78,True,"Jamaica, New York 11430, United States",2020-07-03
https://labor.ny.gov/app/warn/details.asp?id=8209,4/16/2020,2019-1446,Stuart Goldberg,Plant Layoff,Queens,Cathay Pacific Airways Ltd.,"JFK International Airport, Room 15-278, Terminal 8  Jamaica, NY 11430",NEW YORK CITY,New York City," Deep Westacott,Regional Cabin Crew Base Manager",(604) 889-2033,Airline Services,1.0,,6/19/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Plant Layoff,40.65,-73.78,True,"Jamaica, New York 11430, United States",2020-06-19
https://labor.ny.gov/app/warn/details.asp?id=8210,3/23/2020                              Amendment: 3/23/2020,2019-1091,Elias Flores,Temporary Plant Closing,Rockland,"Intercos America, Inc.","200 Route 303 North  Congers, NY 10920",ROCKLAND,Mid-Hudson," Lavinia Enea,Director of Human Resources",(845) 729-0112,Cosmetic Manufacturing,204.0,352 (total affected for both sites),3/22/2020,3/22/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,41.161541,-73.93372099999998,True,"200 North Route 303, Congers, New York 10920, United States",2020-03-22
https://labor.ny.gov/app/warn/details.asp?id=8211,3/23/2020                              Amendment: 3/23/2020,2019-1082,Stuart Goldberg,Temporary Plant Closing,New York,"Intercos America, Inc.","37 West 57th Street  New York, NY 10019",NEW YORK CITY,New York City," Lavinia Enea,Director of Human Resources",(845) 729-0112,Cosmetic Manufacturer,7.0,7,3/22/2020,3/22/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.76408,-73.97591,True,"37 W 57th St, Manhattan, New York 10019, United States",2020-03-22
https://labor.ny.gov/app/warn/details.asp?id=8212,4/18/2020,2019-1459,Stuart Goldberg,Temporary Plant Closing,New York,Apogee Events,"2 Desbrosses St.  New York, NY 10013",NEW YORK CITY,New York City," Juan C. Nunez,Director of Human Resources",(631) 312-6689,Catering,,,3/22/2020,3/22/2020,Unforeseeable business circumstances prompted by COVID-19,18-60852,The employees are not represented by a union,Temporary Plant Closing,40.72343400000001,-74.008444,True,"2 Desbrosses Street, New York, New York 10013, United States",2020-03-22
https://labor.ny.gov/app/warn/details.asp?id=8213,3/18/2020,2019-1458,Frederick Danks,Temporary Plant Closing,Suffolk,Lovin Oven Catering of Suffolk LLC,"640 Johnson Avenue, Suite 103  Bohemia, NY 11716",SUFFOLK,Long Island," Juan C. Nunez,Director of Human Resources",(631) 312-6689,Catering,13.0,,3/22/2020,3/22/2020,Unforeseeable business circumstances prompted by COVID-19,18-60852,The employees are not represented by a union,Temporary Plant Closing,40.781201,-73.097809,True,"640 Johnson Avenue, Bohemia, New York 11716, United States",2020-03-22
https://labor.ny.gov/app/warn/details.asp?id=8214,4/20/2020,2019-1444,Michele Taylor,Temporary Plant Layoff,Erie,American Steamship Company,"500 Essjay Road  Williamsville, NY 14221",ERIE,Western," Craig Samuda,Director,Human Resources",(716) 635-1353,Transportation,185.0,,4/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,42.969883,-78.73631400000002,True,"500 Essjay Road, Williamsville, New York 14221, United States",2020-04-20
https://labor.ny.gov/app/warn/details.asp?id=8215,4/8/2020,2019-1443,Frederick Danks,Temporary Plant Layoff,Suffolk,"JC Broderick & Associates, Inc.","1775 Express Drive North  Hauppauge, NY 11788",SUFFOLK,Long Island,Brendan Broderick,(631) 584-5492,Environmental Consulting,41.0,,3/31/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.808215,-73.23008100000001,True,"1775 Express Drive South, Hauppauge, New York 11788, United States",2020-03-31
https://labor.ny.gov/app/warn/details.asp?id=8217,4/18/2020,2019-1457,Elias Flores,Plant Closing,Dutchess,Poughkeepsie Day School,"260 Boardman Road  Poughkeepsie, NY 12603",DUTCHESS,Mid-Hudson," Ben Chant,Head of School",(718) 724-3378,School,63.0,," 4/16/2020 and June 30,2020"," June 30,2020",Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Plant Closing,41.658373,-73.88946800000002,True,"260 Boardman Road, Poughkeepsie, New York 12603, United States",2020-04-16
https://labor.ny.gov/app/warn/details.asp?id=8218,3/24/2020,2019-1466,Stuart Goldberg,Temporary Plant Layoff (Furlough),New York/Queens/Kings/Bronx/Richmond,"Mid Rockland Imaging Partners, Inc.","Several NYC sites  New York, NY 11203",NEW YORK CITY,New York City," Catherine Ryerson,HR Director - Northeast Region",(302) 533-2102,Diagnostic Imaging Center,545.0,,Furloughs began on 3/24/2020 and are expected to last through 4/30/2020.,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union.,Temporary Plant Layoff,40.6906745,-73.9680055,True,"St. Joseph's College, 245 Clinton Ave, New York, New York 11205, United States",2020-03-24
https://labor.ny.gov/app/warn/details.asp?id=8220,4/20/2020,2019-1464,Stuart Goldberg,Temporary Plant Layoff,Queens,"Allied Aviation Service Company of New York, Inc.","LaGuardia Airport  Queens, NY 11371",NEW YORK CITY,New York City," Steven Munoz,Operations Manager",(347) 226-1320,Airline Services,17.0,,4/1/2020,,Unforeseeable business circumstances prompted by COVID-19,," Transport Workers Union of America,Air Transport Local 504,AFL-CIO/International Association of Machinists and Aerospace Workers-District 142/TWA Local 504/IAM Dist. 142",Temporary Plant Layoff,40.775069,-73.87071,True,"LaGuardia Airport (LGA), Grand Central Pkwy, New York, New York 11371, United States",2020-04-01
https://labor.ny.gov/app/warn/details.asp?id=8221,4/21/2020,2019-1463,Stuart Goldberg,Temporary Plant Layoff,New York/Queens/Kings/Bronx,Imagine Early Learning Centers,"250 Bedford Park Blvd. West  Bronx, NY 10468",,New York City," Josephine Wong,Human Resources Director",(718) 960-8553,School,91.0,------,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.87489,-73.893176,True,"250 Bedford Park Boulevard West, Bronx, New York 10468, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=8222,3/24/2020,2019-1468,Elias Flores,Temporary Plant Layoff (Furlough),Rockland/Ulster/Westchester,"Mid Rockland Imaging Partners, Inc.","Several Hudson Valley Region sites  New City, NY 10956",ROCKLAND-ULSTER-WESTCHESTER-PUTNAM,Mid-Hudson," Catherine Ryerson,HR Director - Northeast Region",(302) 533-2102,Diagnostic Imaging Center,85.0,,Furloughs began on 3/24/2020 and are expected to last through 4/30/2020.,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union.,Temporary Plant Layoff,41.15,-73.99,True,"New City, New York 10956, United States",2020-03-24
https://labor.ny.gov/app/warn/details.asp?id=8223,3/24/2020,2019-1467,Frederick Danks,Temporary Plant Layoff (Furlough),Nassau/Suffolk,"Mid Rockland Imaging Partners, Inc.","Several Long Island sites  East Islip, NY 11730",HEMPSTEAD/OYSTER BAY/SUFFOLK,Long Island," Catherine Ryerson,HR Director - Northeast Region",(302) 533-2102,Diagnostic Imaging Center,90.0,,Furloughs began on 3/24/2020 and are expected to last through 4/30/2020.,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union.,Temporary Plant Layoff,40.73,-73.19,True,"East Islip, New York 11730, United States",2020-03-24
https://labor.ny.gov/app/warn/details.asp?id=8146,4/16/2020,2019-1413,Elias Flores,Temporary Plant Layoff,Westchester,"CBLPath, Inc.","760 Westchester Ave.  Rye Brook, NY 10573",WESTCH/PTNM,Mid-Hudson,Danielle Wilson,(914) 495-4105,Medical Laboratory,60.0,,4/14/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,41.006233,-73.688106,True,"760 Westchester Avenue, Port Chester, New York 10573, United States",2020-04-14
https://labor.ny.gov/app/warn/details.asp?id=8147,4/17/2020,2019-1414,Stuart Goldberg,Temporary Plant Layoff,New York,"1650 Broadway Associates, Inc.","1650 Broadway  New York, NY 10019",NEW YORK CITY,New York City," Adrianna Constantinescu,Controller",(212) 582-0161,Restaurant,280.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.761865,-73.983533,True,"1650 Broadway, New York, New York 10019, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=8148,4/17/2020,2019-1412,Stuart Goldberg,Temporary Plant Layoff,New York,Wolf Gotham LLC dba Wolfgang's Steakhouse,"16 East 46th Street  New York, NY 10017",NEW YORK CITY,New York City," Lydia D'Amato,Partner",(917) 400-5330,Restaurant,24.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.755505,-73.97802,True,"16 East 46th Street, New York, New York 10017, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=8149,4/17/2020,2019-1411,Stuart Goldberg,Temporary Plant Layoff,New York,"Wolf at Tribeca, Inc. dba Wolfgang's Steakhouse","409 Greenwich Street  New York, NY 10013",NEW YORK CITY,New York City," Lydia D'Amato,Partner",(917) 400-5330,Restaurant,63.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.72123,-74.00986999999998,True,"409 Greenwich St, Manhattan, New York 10013, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=8150,4/17/2020,2019-1410,Stuart Goldberg,Temporary Plant Layoff,New York,ZMF Restaurants LLC dba Wolfgang's Steakhouse,"4 Park Avenue  New York, NY 10016",NEW YORK CITY,New York City," Lydia D'Amato,Partner",(917) 400-5330,Restaurant,57.0,,3/19/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.746835,-73.981829,True,"4 Park Avenue, New York, New York 10016, United States",2020-03-19
